START	END	SITES
2384084	2384270	2
2384476	2384651	4
2384913	2384914	1
2385396	2386134	9
2386570	2386571	1
2387102	2387614	5
2387874	2387888	2
2388157	2388168	2
2388714	2388894	3
2389349	2389350	1
2389569	2389570	1
2389860	2389997	2
2390462	2390517	3
2390764	2390765	1
2391070	2391074	2
2391450	2391451	1
2391685	2391789	3
2392382	2392383	1
2393061	2393168	2
2394032	2394514	9
2394868	2395368	6
2395837	2396070	3
2396511	2396512	1
2397145	2397440	6
2397744	2397745	1
2397961	2397962	1
2398188	2398189	1
2398474	2398475	1
2399705	2399743	2
2400306	2400500	2
2400928	2400929	1
2401561	2401562	1
2401772	2402249	7
2402469	2402753	3
2403414	2403900	5
2404815	2404816	1
2405148	2405310	2
2405847	2405848	1
2406339	2406340	1
2406858	2407161	4
2407701	2407819	2
2408051	2408142	2
2408377	2408378	1
2409074	2409075	1
2409682	2410878	19
2411237	2411260	2
2411641	2411678	2
2412150	2412289	3
2412684	2414065	24
2415373	2415869	7
2416098	2416472	6
2416755	2417142	6
2417656	2418180	13
2418485	2418637	2
2419161	2419305	4
2419819	2419988	2
2420217	2420218	1
2421118	2421512	6
2421906	2421907	1
2422184	2422185	1
2422472	2422563	3
2422818	2422819	1
2423151	2423152	1
2423472	2423790	5
2424334	2424503	2
2425129	2425489	4
2425691	2426475	16
2426684	2426796	6
2427059	2427085	2
2427316	2427317	1
2427614	2427876	4
2428125	2428126	1
2428361	2429118	17
2429587	2429783	2
2430409	2430410	1
2431302	2431303	1
2431641	2431642	1
2431873	2431940	3
2432416	2432833	11
2433066	2433067	1
2433789	2433947	2
2434207	2434444	3
2434670	2434671	1
2434888	2434889	1
2435140	2435141	1
2435444	2435643	4
2436038	2436039	1
2436508	2436509	1
2436896	2437127	3
2437378	2437514	2
2437750	2437882	3
2438135	2438136	1
2438350	2438351	1
2439012	2439580	19
2439813	2439814	1
2440096	2440189	2
2441065	2441506	8
2441911	2442094	3
2442982	2443441	6
2443767	2443929	4
2444153	2444154	1
2444641	2444872	5
2445343	2445468	2
2445690	2445691	1
2446115	2446369	3
2446812	2446813	1
2447238	2447239	1
2447467	2448432	18
2449139	2449221	2
2449621	2449622	1
2449959	2449960	1
2450329	2450514	3
2450945	2450969	2
2451335	2451712	7
2452078	2452079	1
2452286	2452287	1
2452875	2453067	4
2453619	2453625	2
2453930	2453931	1
2454156	2454157	1
2454606	2454723	2
2455606	2455607	1
2455901	2456021	2
2456246	2456297	2
2456546	2456547	1
2457586	2458217	7
2458551	2458727	3
2459194	2459260	2
2459608	2459806	4
2460100	2460793	9
2461027	2461028	1
2461958	2462335	4
2462581	2463319	13
2463559	2463560	1
2463840	2464004	3
2464275	2464276	1
2464493	2464728	5
2465258	2465259	1
2465898	2465961	2
2466470	2466541	2
2466958	2466959	1
2467322	2467401	2
2467631	2467708	3
2467951	2467952	1
2468223	2468224	1
2468667	2468782	2
2469097	2469248	2
2470019	2470193	2
2470461	2470711	5
2470920	2470921	1
2471761	2471762	1
2472374	2472499	4
2473050	2473380	6
2473638	2473769	2
2474009	2474145	2
2474364	2474365	1
2474864	2475498	10
2476007	2476169	3
2476579	2476580	1
2477336	2477337	1
2477701	2477753	2
2478440	2478609	2
2478911	2479061	4
2479329	2479998	10
2480237	2480526	6
2481303	2481304	1
2481589	2481896	5
2482226	2482227	1
2482771	2482772	1
2483308	2483714	5
2484393	2484656	4
2484887	2485261	9
2485866	2486159	13
2486861	2487064	3
2487375	2487523	2
2487802	2487803	1
2488300	2488301	1
2488666	2489319	13
2489562	2489563	1
2490276	2490372	2
2491400	2491988	8
2492202	2492203	1
2492909	2493343	10
2493643	2493644	1
2493855	2493892	2
2494276	2494354	3
2496130	2496131	1
2496380	2496396	2
2496695	2497158	10
2497697	2498068	10
2498480	2498638	2
2498860	2498965	3
2499216	2499217	1
2499790	2499791	1
2500028	2500029	1
2500244	2500245	1
2500474	2500559	3
2501050	2501074	2
2501559	2501666	3
2501929	2501930	1
2502784	2502892	3
2503387	2503388	1
2503880	2504127	4
2504524	2504761	3
2505671	2505873	3
2506208	2506422	4
2506713	2506714	1
2506963	2506964	1
2507921	2508023	4
2508254	2508255	1
2508479	2508502	2
2509230	2509231	1
2509807	2509928	4
2510182	2510183	1
2510490	2510989	5
2511216	2511268	2
2511816	2511951	4
2512228	2512412	2
2512693	2513078	6
2513373	2513374	1
2514006	2514405	6
2514672	2514673	1
2515125	2515733	6
2515989	2515990	1
2516192	2516592	6
2516921	2517185	3
2517436	2517498	2
2518045	2518114	2
2518350	2518527	3
2518885	2518886	1
2519320	2519342	2
2519615	2519682	2
2520415	2520497	3
2521120	2521245	2
2521608	2521917	3
2522399	2522507	2
2522889	2523003	3
2523243	2523244	1
2523556	2523578	2
2523788	2524169	3
2525550	2525605	2
2526959	2527604	18
2528148	2528712	6
2529032	2529191	2
2529555	2529556	1
2529906	2529907	1
2530325	2530994	13
2531223	2531224	1
2531847	2531880	2
2532085	2532086	1
2532504	2532505	1
2532810	2533008	4
2533218	2533341	3
2533721	2533840	2
2534640	2534688	2
2534947	2535215	4
2535566	2535914	6
2536236	2536647	6
2536948	2537016	2
2538559	2538696	2
2538902	2539234	4
2539773	2539867	2
2540262	2540574	4
2540895	2540947	2
2541157	2541565	5
2541845	2542062	5
2542370	2542371	1
2542978	2542979	1
2543363	2544239	16
2544479	2546328	27
2546536	2548966	61
2549240	2549241	1
2549462	2549541	2
2550099	2550881	15
2551804	2552553	18
2552761	2552857	2
2553090	2553195	2
2553465	2553543	3
2553829	2553861	2
2554116	2554548	4
2554863	2555098	13
2555298	2555306	2
2556272	2557492	25
2557943	2558141	10
2558623	2559131	7
2559568	2559967	5
2560263	2560558	11
2561091	2561175	3
2561439	2561440	1
2561705	2562118	14
2562882	2562883	1
2563260	2563527	11
2563780	2563807	2
2564335	2565401	24
2565639	2566128	9
2566356	2566611	3
2566848	2566894	2
2567370	2567727	8
2568072	2568185	2
2568486	2568487	1
2568871	2569224	10
2569479	2569674	6
2570467	2570468	1
2570681	2570934	8
2571347	2571348	1
2571634	2572005	8
2572296	2572575	13
2572823	2572824	1
2573118	2573164	6
2573548	2573787	6
2574028	2574029	1
2574542	2574718	5
2574958	2574959	1
2575167	2576801	37
2577057	2577409	4
2577672	2578102	7
2578373	2578374	1
2578899	2579057	3
2579435	2579477	3
2579911	2580108	2
2580622	2580623	1
2580910	2580911	1
2581144	2581167	2
2582462	2582745	7
2583654	2583655	1
2583908	2584067	2
2584547	2584827	5
2585204	2586251	30
2586460	2586471	2
2586756	2587529	12
2587749	2587955	7
2588263	2588264	1
2588690	2588738	2
2589641	2589642	1
2589955	2589956	1
2590264	2590422	4
2590652	2591237	5
2591843	2592049	8
2592581	2592645	2
2593205	2593206	1
2593528	2593529	1
2594368	2595238	21
2595636	2595725	2
2596342	2596717	10
2596917	2596918	1
2597351	2597496	2
2597965	2598768	30
2599073	2600378	30
2600582	2600746	4
2601091	2601210	3
2601492	2601715	8
2601927	2601938	2
2602159	2602466	10
2603008	2603009	1
2603601	2603602	1
2603808	2604294	7
2604790	2604982	2
2605561	2605664	3
2605874	2605885	2
2606095	2606282	2
2606525	2607196	9
2607578	2607759	2
2607962	2607963	1
2608189	2608317	3
2608898	2608960	2
2609386	2609387	1
2609807	2609808	1
2610080	2610118	2
2610403	2611049	22
2611700	2612176	10
2612623	2612887	3
2613605	2613606	1
2614418	2614965	13
2615376	2615726	7
2615940	2615941	1
2616380	2616381	1
2616980	2617031	3
2617445	2617731	3
2617995	2619060	24
2619845	2619893	2
2620263	2620970	7
2621264	2621369	3
2621788	2622339	6
2622896	2622897	1
2623151	2623179	3
2623390	2623564	2
2623792	2624048	3
2624366	2624417	2
2625039	2625040	1
2625280	2625291	2
2625715	2625716	1
2625922	2625923	1
2626210	2626715	20
2627135	2627248	5
2627982	2628456	5
2628662	2629397	15
2630038	2630039	1
2630286	2630458	4
2630722	2630723	1
2631133	2631276	2
2631596	2631597	1
2632042	2632043	1
2632530	2632531	1
2633017	2633018	1
2633355	2633631	9
2634001	2634435	9
2634719	2634903	4
2635128	2635390	6
2635858	2635859	1
2636263	2636264	1
2636524	2636777	6
2637155	2637156	1
2638064	2638326	5
2639502	2639764	9
2640488	2640489	1
2640821	2640822	1
2641072	2641543	5
2641804	2641810	2
2642255	2642459	3
2642661	2642662	1
2642910	2643466	7
2643703	2644012	7
2644555	2644556	1
2644923	2644924	1
2645200	2645285	3
2645598	2645653	2
2646337	2646415	2
2646637	2646638	1
2647326	2647681	6
2648302	2648343	2
2648578	2648579	1
2649025	2649101	2
2649515	2649769	3
2650243	2650371	2
2650834	2651049	4
2651593	2651688	3
2652177	2652302	3
2652626	2652627	1
2652850	2652900	2
2653463	2653645	2
2653847	2654185	21
2654411	2654782	5
2655184	2655715	8
2656346	2656486	2
2657074	2657075	1
2657479	2657871	5
2658122	2658185	2
2658951	2659099	3
2659776	2659882	2
2660942	2660943	1
2661368	2661369	1
2661771	2661772	1
2661983	2661984	1
2662390	2662540	2
2662824	2662825	1
2663051	2663052	1
2663360	2663361	1
2663595	2663654	2
2663921	2664404	4
2664705	2664759	2
2665109	2665136	2
2665476	2665477	1
2665939	2666200	5
2666672	2666735	2
2666950	2666951	1
2667284	2667608	7
2667991	2668186	4
2668560	2668632	2
2669336	2669598	3
2669997	2669998	1
2670426	2670427	1
2671039	2671040	1
2671321	2671433	2
2672054	2672100	2
2672603	2672744	2
2673059	2673060	1
2673440	2674165	8
2674392	2674535	3
2674786	2674951	2
2675206	2675213	2
2676066	2676250	3
2676489	2676842	3
2677284	2677285	1
2677605	2677606	1
2677902	2677930	2
2678397	2678561	3
2678795	2678796	1
2679259	2679708	6
2680275	2680276	1
2680840	2680936	2
2681227	2681748	11
2682238	2682265	2
2682524	2682654	2
2683395	2683543	2
2683871	2684280	5
2684484	2684485	1
2684706	2684707	1
2684919	2684920	1
2685268	2685390	3
2685716	2685717	1
2685949	2686084	2
2686532	2687168	7
2687468	2687469	1
2687870	2687871	1
2688114	2688203	2
2689137	2689158	2
2689651	2689652	1
2690444	2690548	5
2691089	2691231	3
2691672	2691673	1
2691952	2691983	2
2692293	2692485	2
2692775	2692776	1
2694107	2694108	1
2694748	2694895	3
2695401	2695402	1
2695645	2695646	1
2696002	2696264	4
2696536	2696537	1
2696767	2696768	1
2697121	2697216	2
2697982	2697983	1
2698370	2698981	12
2699357	2699689	5
2699890	2700047	4
2700488	2700846	12
2701250	2701413	3
2701660	2701661	1
2702484	2702737	20
2702954	2703553	7
2703793	2703814	2
2704034	2704070	2
2704537	2704538	1
2704755	2704756	1
2705075	2705076	1
2705381	2706062	12
2706363	2706445	2
2707803	2707830	2
2708341	2708384	2
2708859	2708860	1
2709082	2709286	3
2709506	2710141	10
2710358	2710671	9
2711049	2711272	3
2711580	2711734	3
2712289	2712290	1
2712799	2712967	2
2713339	2713616	9
2714087	2714088	1
2714355	2714356	1
2714654	2714655	1
2715262	2715263	1
2715663	2715901	3
2716313	2716598	4
2716962	2716963	1
2717176	2717209	2
2717522	2717628	3
2718561	2718637	3
2718930	2718931	1
2719541	2720024	8
2720467	2720536	3
2721878	2722420	5
2723955	2723956	1
2724582	2724583	1
2724879	2724977	2
2725367	2725368	1
2725589	2725590	1
2725893	2725901	2
2726465	2726466	1
2726936	2726937	1
2727198	2727432	5
2727650	2727658	2
2727889	2728668	9
2729372	2729411	3
2729682	2729683	1
2730021	2730022	1
2730418	2730527	2
2730768	2731004	13
2731476	2732087	21
2732388	2732389	1
2733228	2733229	1
2733529	2734561	11
2734840	2735319	6
2735841	2735842	1
2736336	2736376	2
2736964	2736965	1
2737261	2737262	1
2737681	2737914	15
2738168	2738169	1
2738520	2738745	7
2739765	2739992	6
2740245	2740734	18
2741163	2741215	2
2742101	2742299	3
2742549	2742550	1
2743076	2743249	2
2743890	2744163	4
2744602	2744603	1
2744871	2745010	2
2745458	2745459	1
2745700	2745701	1
2745921	2745922	1
2746151	2746152	1
2746472	2746473	1
2746804	2746805	1
2747234	2747507	3
2747911	2747912	1
2748278	2748409	2
2748608	2748699	2
2748902	2748903	1
2749102	2749103	1
2749623	2749737	3
2750032	2750033	1
2750379	2750637	3
2750861	2751206	3
2751431	2751808	14
2752143	2752229	2
2752631	2752789	3
2753147	2753506	6
2753754	2753755	1
2754239	2754787	16
2755398	2755399	1
2755609	2755610	1
2756131	2756141	2
2756447	2756448	1
2757137	2757351	3
2757750	2757919	3
2758450	2758642	2
2759042	2759043	1
2759286	2759287	1
2759744	2760096	5
2760556	2760557	1
2760955	2760956	1
2761221	2761605	5
2762022	2762023	1
2762909	2762910	1
2763171	2763172	1
2763423	2763424	1
2763711	2763777	2
2764106	2764107	1
2764962	2764963	1
2765398	2765560	2
2766187	2766563	4
2766763	2766840	2
2767337	2767338	1
2767626	2767967	3
2768219	2768220	1
2768621	2768838	4
2769677	2769759	4
2769961	2770010	2
2770694	2770695	1
2771601	2771649	2
2772145	2772308	2
2772724	2772725	1
2773449	2773597	2
2773905	2773906	1
2774573	2774574	1
2775875	2775876	1
2776879	2777010	2
2777360	2777361	1
2778229	2778487	4
2779172	2779173	1
2779391	2779632	3
2780221	2780766	8
2781052	2781332	21
2781678	2781679	1
2781975	2781976	1
2782303	2782304	1
2782573	2782574	1
2782901	2782902	1
2783227	2783239	2
2783616	2783821	6
2784249	2784259	2
2784603	2785157	8
2785366	2785393	2
2785654	2785979	4
2786381	2786382	1
2786765	2786920	2
2787897	2788187	3
2789143	2789144	1
2789623	2789624	1
2790182	2790183	1
2790885	2791167	5
2791408	2791409	1
2791666	2792977	53
2793574	2793575	1
2794222	2794413	3
2795114	2795115	1
2795661	2795751	3
2796040	2796041	1
2796426	2796433	2
2796705	2796706	1
2796920	2797043	2
2797601	2797602	1
2798055	2798056	1
2798581	2799016	6
2799971	2800063	4
2801229	2801230	1
2801513	2801992	5
2802342	2802343	1
2802597	2802645	2
2803089	2803090	1
2803764	2803777	2
2804141	2804236	3
2804850	2804851	1
2805060	2805061	1
2805578	2805582	2
2807771	2807772	1
2808016	2808017	1
2808490	2808917	5
2809153	2809310	2
2809792	2809999	3
2810520	2810635	2
2811086	2811180	2
2811694	2811825	2
2812109	2812459	4
2812673	2812766	3
2813065	2813957	11
2814847	2815188	4
2815447	2815583	3
2815879	2815994	5
2816348	2816349	1
2816964	2817323	3
2817527	2817528	1
2817798	2817799	1
2818012	2818026	2
2818328	2818329	1
2818748	2818867	4
2819223	2819328	2
2819600	2819601	1
2819848	2819849	1
2820577	2820578	1
2820789	2820790	1
2821005	2821098	3
2821634	2821635	1
2822028	2822355	7
2822559	2822692	3
2822892	2823466	8
2823766	2823767	1
2824417	2824418	1
2824705	2826348	17
2826647	2827136	6
2827349	2827657	5
2827916	2827992	3
2828313	2828314	1
2828643	2830781	62
2831382	2831884	9
2832260	2832380	2
2832661	2832673	3
2832957	2833756	13
2834386	2834538	2
2835671	2835672	1
2835925	2836108	2
2836762	2836823	3
2837295	2837509	4
2838042	2838043	1
2838653	2838654	1
2839240	2839401	4
2839796	2840132	5
2840676	2840677	1
2841007	2841010	2
2841227	2841558	6
2841994	2841995	1
2842998	2843106	3
2843618	2843619	1
2844024	2844025	1
2844568	2844735	2
2845055	2845369	3
2845710	2845854	5
2846158	2846233	4
2846628	2846629	1
2847413	2847575	2
2848302	2848303	1
2848548	2848699	2
2848921	2849071	4
2849588	2849680	2
2850129	2850130	1
2850382	2850537	2
2850862	2850863	1
2851470	2851471	1
2851775	2851843	2
2852077	2853462	53
2854161	2854162	1
2854529	2854695	3
2854899	2854900	1
2855177	2855178	1
2855419	2855420	1
2856255	2856762	12
2857220	2857374	2
2857898	2857927	3
2858281	2858282	1
2858810	2858811	1
2859102	2859298	4
2859656	2859657	1
2860013	2860465	7
2860908	2860909	1
2861222	2861538	4
2861809	2862199	9
2863140	2863235	3
2863610	2863895	4
2864146	2864147	1
2864449	2864450	1
2864755	2865008	3
2865789	2866518	16
2866779	2866959	4
2867450	2867458	2
2867670	2867745	2
2867960	2867961	1
2868174	2868776	7
2869203	2869204	1
2871308	2871309	1
2871513	2871514	1
2871784	2872462	16
2872773	2872774	1
2873032	2873287	6
2873515	2873516	1
2873775	2874065	6
2874381	2874555	2
2874992	2875001	2
2875581	2875757	2
2875993	2876052	2
2876731	2876748	2
2877687	2877831	2
2878062	2878231	3
2878436	2878437	1
2878669	2879123	6
2879373	2879691	7
2881066	2882028	12
2882250	2882421	3
2882679	2882680	1
2883130	2883332	10
2883571	2883805	3
2884181	2884182	1
2884556	2885667	11
2886043	2886375	7
2886590	2886591	1
2887093	2887094	1
2887323	2887484	4
2887745	2887985	5
2888428	2888429	1
2889366	2889367	1
2890103	2890226	3
2890761	2890970	6
2891188	2891189	1
2891829	2891880	2
2892319	2892320	1
2892766	2892813	4
2893345	2893346	1
2894295	2894375	2
2895098	2895099	1
2895311	2895312	1
2896026	2896027	1
2897163	2897164	1
2897591	2897786	4
2898102	2898112	2
2898730	2898731	1
2899014	2899072	2
2900032	2900177	2
2900805	2900806	1
2901654	2901655	1
2902007	2902008	1
2903328	2903329	1
2903921	2903941	2
2904635	2904978	4
2905209	2905362	2
2905701	2905702	1
2905938	2906761	23
2907262	2907263	1
2907490	2907722	7
2908018	2908194	4
2908632	2908633	1
2909017	2909406	5
2909814	2909815	1
2910029	2910055	2
2910360	2910361	1
2910583	2910659	3
2910876	2910877	1
2911695	2911729	2
2912011	2912435	5
2912711	2912942	4
2913619	2913781	3
2914240	2914241	1
2915696	2915697	1
2915936	2915964	2
2916671	2916672	1
2917206	2917330	3
2917646	2917647	1
2917906	2918520	8
2919024	2919272	4
2919801	2920081	4
2920485	2920486	1
2920771	2921217	7
2921420	2921421	1
2921760	2921761	1
2922206	2922207	1
2922508	2922563	2
2922829	2923294	20
2923902	2923903	1
2924254	2924255	1
2924827	2924970	4
2925278	2925350	2
2925720	2925900	2
2926269	2926476	3
2926911	2926912	1
2927173	2927174	1
2927517	2927747	6
2928354	2928355	1
2928859	2928860	1
2929107	2929355	4
2929619	2929620	1
2929991	2930375	10
2930638	2930987	3
2931664	2931665	1
2932281	2932447	2
2932665	2933042	4
2933661	2933911	5
2934331	2934332	1
2934699	2934700	1
2934960	2935110	2
2936129	2936205	2
2937026	2937027	1
2937324	2937550	3
2938225	2938226	1
2938478	2938479	1
2938750	2939090	4
2939394	2939395	1
2939726	2939727	1
2940002	2940327	4
2940680	2940808	2
2941237	2941238	1
2941476	2941477	1
2942073	2942414	4
2943516	2943856	12
2944293	2944310	2
2944616	2944976	5
2945220	2945315	2
2945538	2945609	3
2946074	2946075	1
2946360	2946592	4
2946813	2946824	2
2947285	2947335	2
2947540	2947561	2
2947848	2947849	1
2948288	2948289	1
2948571	2948572	1
2949121	2949122	1
2949458	2949540	2
2949893	2949926	2
2950925	2951097	3
2951372	2951373	1
2951616	2951617	1
2952013	2952095	2
2952411	2952412	1
2952815	2952989	4
2953528	2953529	1
2954202	2954387	2
2954721	2954722	1
2955013	2955014	1
2955306	2955307	1
2955931	2956469	7
2956771	2956955	2
2957216	2957217	1
2957427	2957448	3
2958046	2958438	5
2958726	2958727	1
2958971	2959351	5
2959562	2959563	1
2960344	2960345	1
2961319	2961320	1
2961893	2961995	3
2962231	2962232	1
2962500	2962501	1
2962937	2962961	2
2963169	2963421	3
2964020	2964288	3
2964522	2964789	3
2965236	2965457	4
2965689	2965690	1
2965967	2965968	1
2966321	2966322	1
2966921	2967121	3
2967449	2967450	1
2967797	2967798	1
2968681	2968991	3
2969267	2970180	14
2971016	2971017	1
2971252	2971253	1
2971815	2971816	1
2972229	2972230	1
2972601	2972602	1
2972826	2972942	3
2973304	2973357	2
2973591	2973640	2
2973910	2974107	2
2974465	2974466	1
2975211	2975408	5
2975832	2975833	1
2976381	2976560	3
2977211	2977334	2
2977673	2977825	2
2978581	2978613	2
2978909	2978910	1
2979858	2980137	5
2980341	2980469	4
2980672	2980756	2
2981024	2981025	1
2981408	2981409	1
2981733	2982104	9
2982366	2982367	1
2982606	2982607	1
2983042	2983043	1
2983266	2983267	1
2983996	2984044	2
2984696	2984878	3
2985146	2985412	4
2985743	2986536	14
2986808	2986809	1
2987303	2987304	1
2987733	2987754	2
2988234	2988235	1
2988611	2988612	1
2988906	2988992	2
2989438	2989504	2
2989775	2989776	1
2990231	2990536	3
2991285	2991286	1
2991567	2991982	5
2992352	2992386	2
2993448	2994017	8
2994595	2994968	5
2995442	2995443	1
2995916	2995917	1
2996182	2996183	1
2996421	2996422	1
2996708	2996886	3
2998023	2998353	6
2998639	2998810	3
2999105	2999146	2
2999430	2999431	1
2999801	3000338	7
3000755	3000756	1
3001032	3001215	3
3002084	3002519	7
3003377	3003652	3
3003928	3003946	2
3004368	3004618	3
3004885	3004886	1
3005113	3005114	1
3005605	3005606	1
3006220	3006221	1
3006588	3006589	1
3007793	3007794	1
3008306	3008307	1
3008533	3008534	1
3008786	3008787	1
3009084	3009169	2
3009644	3009645	1
3009943	3010066	3
3010517	3010657	2
3011093	3011207	2
3011601	3011687	2
3011945	3012314	10
3012531	3012532	1
3013226	3013227	1
3013685	3013748	4
3014518	3014877	5
3015836	3015902	2
3016284	3016285	1
3016527	3016528	1
3017149	3017150	1
3017490	3017491	1
3017999	3018000	1
3018301	3018302	1
3018545	3018699	2
3019064	3019221	3
3019653	3019654	1
3020022	3020148	2
3020496	3020605	3
3020928	3020929	1
3021175	3021176	1
3021521	3021522	1
3021787	3022353	9
3023049	3023050	1
3023687	3023758	4
3024174	3024247	3
3024461	3024462	1
3025196	3025209	2
3025656	3026349	14
3026870	3027046	2
3027269	3027373	3
3027652	3027658	2
3027985	3028253	5
3028712	3028713	1
3028952	3029151	3
3029644	3029645	1
3030130	3030598	4
3031159	3031160	1
3032441	3032442	1
3032798	3032799	1
3033131	3033279	2
3033793	3035307	52
3035978	3036067	2
3036679	3036680	1
3037094	3037198	3
3037435	3037551	3
3037785	3037822	2
3038660	3038661	1
3038901	3038902	1
3039418	3039419	1
3039842	3039892	3
3040309	3040536	6
3040864	3041138	5
3041404	3041957	20
3042291	3042292	1
3042559	3042945	6
3043271	3043295	2
3043766	3043982	5
3044373	3044721	5
3045089	3045148	2
3045555	3045561	2
3046042	3046043	1
3046285	3046286	1
3046564	3046865	5
3047272	3047593	4
3048321	3048322	1
3049148	3049149	1
3049635	3049636	1
3049995	3049996	1
3050441	3050501	2
3050867	3050868	1
3051221	3051718	13
3051924	3052489	11
3052790	3052791	1
3053200	3053201	1
3053493	3053494	1
3053703	3053840	2
3054319	3054681	4
3054926	3054927	1
3055460	3055651	2
3056267	3056311	2
3056599	3057006	4
3057298	3057337	2
3057753	3057918	3
3058151	3058152	1
3058354	3058367	2
3058929	3058930	1
3059411	3059412	1
3059632	3059633	1
3060146	3060147	1
3060522	3060523	1
3060788	3061027	5
3061269	3061270	1
3061723	3061821	2
3062168	3062344	3
3062660	3062661	1
3062930	3062931	1
3063217	3063218	1
3063438	3063439	1
3063981	3064077	2
3064523	3064583	3
3064784	3064785	1
3065038	3065048	2
3065376	3065377	1
3065833	3065834	1
3066307	3066422	4
3066700	3067854	11
3068309	3068335	2
3068536	3068706	2
3068938	3068971	2
3069174	3069175	1
3069581	3069893	5
3070862	3070863	1
3071505	3071564	2
3072803	3072804	1
3073193	3073801	12
3074398	3074476	3
3075450	3075606	2
3076055	3076176	3
3076691	3076692	1
3076903	3076904	1
3077461	3077716	4
3077978	3078168	2
3078485	3078634	2
3079272	3079315	3
3079879	3079880	1
3080240	3080241	1
3080672	3080947	3
3081557	3081558	1
3081839	3081840	1
3082694	3082695	1
3083488	3083489	1
3083817	3083964	2
3084826	3084827	1
3085965	3085966	1
3086193	3086194	1
3086465	3087018	7
3087365	3087395	2
3087684	3087685	1
3088026	3088253	4
3088785	3088786	1
3089012	3089013	1
3089472	3089557	3
3089774	3089992	4
3090757	3090758	1
3091174	3091175	1
3091475	3091902	11
3092171	3092343	2
3092550	3092551	1
3092829	3093240	5
3094503	3094504	1
3095598	3095657	2
3095992	3095993	1
3096254	3096255	1
3096606	3096686	2
3097120	3097460	3
3097952	3097975	2
3098837	3099165	5
3100210	3100211	1
3100599	3100600	1
3100899	3100900	1
3101125	3101612	8
3102097	3102237	4
3102997	3103301	5
3103547	3104096	9
3104333	3104427	2
3104988	3105151	4
3105551	3105552	1
3105804	3105830	2
3106065	3106125	2
3106443	3106444	1
3107075	3107237	3
3107605	3107818	6
3108103	3108157	2
3108583	3109120	8
3109393	3109394	1
3109636	3109637	1
3109910	3109926	2
3111344	3111353	2
3111785	3111786	1
3112459	3112460	1
3112867	3113079	4
3113286	3113702	4
3114343	3114344	1
3114960	3114961	1
3115772	3116396	7
3116984	3116985	1
3117243	3117244	1
3117723	3117724	1
3118825	3118826	1
3119302	3119348	2
3119598	3119950	6
3120322	3120843	6
3121057	3121590	10
3121789	3121954	2
3122654	3123557	13
3124227	3124228	1
3124567	3124741	2
3125213	3125214	1
3125902	3126131	3
3126482	3126483	1
3126965	3127240	6
3127592	3127593	1
3127805	3128340	7
3128783	3128784	1
3129050	3129169	2
3129452	3129603	3
3130068	3130117	2
3130479	3130631	5
3130976	3130991	2
3131230	3131963	16
3132235	3132236	1
3132457	3132458	1
3132797	3133343	7
3133666	3133667	1
3134351	3134586	10
3134820	3134821	1
3135304	3135305	1
3135651	3135652	1
3136027	3136116	2
3136334	3136404	2
3136867	3137461	11
3138139	3138580	15
3139031	3139032	1
3139743	3139744	1
3140105	3140227	3
3140613	3140614	1
3141112	3141113	1
3141776	3141777	1
3141981	3141982	1
3142505	3142506	1
3142759	3142982	3
3143246	3143267	2
3143495	3143754	3
3143967	3143980	2
3144215	3144216	1
3145175	3145176	1
3145448	3145701	10
3146135	3146727	7
3148030	3148267	3
3149243	3149244	1
3150124	3150374	4
3150751	3151272	9
3151479	3151698	6
3151902	3151903	1
3152930	3152931	1
3153157	3153398	6
3154049	3154050	1
3154607	3154608	1
3154987	3154988	1
3155407	3155678	4
3156123	3156124	1
3156404	3156496	2
3156697	3157320	40
3157649	3157958	3
3158306	3158355	2
3158606	3159299	12
3159644	3161800	44
3162025	3162895	17
3163114	3164600	29
3164834	3165403	6
3165837	3166104	12
3166371	3166438	2
3168203	3168204	1
3168859	3168860	1
3169726	3169845	4
3170049	3170543	4
3171613	3171614	1
3172305	3172306	1
3173765	3173956	2
3174295	3174296	1
3174762	3174862	2
3175173	3175282	3
3175579	3175580	1
3176211	3176212	1
3176472	3176540	2
3176829	3177040	3
3177476	3177672	2
3177940	3178109	2
3178389	3178390	1
3178623	3179247	27
3179763	3180057	4
3180279	3180461	2
3180699	3180700	1
3180978	3181266	3
3182194	3182195	1
3183793	3184137	5
3184416	3184679	4
3185417	3186050	6
3186367	3186498	2
3186853	3186878	2
3187247	3187458	3
3187828	3187829	1
3189209	3189210	1
3189469	3189661	2
3189963	3190135	4
3190515	3190516	1
3190880	3191034	6
3191418	3191585	3
3191896	3192110	4
3192573	3192709	2
3193762	3193763	1
3194802	3194803	1
3195099	3195184	2
3195726	3196133	5
3196704	3196909	3
3197178	3197331	2
3197947	3197948	1
3198358	3198454	2
3199226	3199227	1
3199581	3199669	2
3199921	3200082	3
3200360	3200396	2
3201000	3201001	1
3201713	3201895	2
3202777	3202864	2
3203299	3203355	2
3203832	3204018	3
3204223	3204224	1
3204657	3205269	7
3205732	3205998	9
3206508	3206509	1
3206863	3206864	1
3207759	3207764	2
3208231	3208232	1
3208742	3208743	1
3208998	3209283	3
3209717	3209811	2
3210213	3210634	10
3210915	3211004	2
3211752	3212094	3
3212530	3212780	3
3213185	3213186	1
3213589	3213590	1
3214136	3214137	1
3214442	3214568	3
3214961	3214962	1
3215684	3215685	1
3216457	3216535	2
3216751	3217076	6
